id,affiliation_name,affiliation_id
10.32269006/q8r1u37,Aristotle University of Thessaloniki,https://ror.org/02j61yw88
10.35484136/e2a3t29,Centre de Physique Théorique—CPHT,https://ror.org/02bsd9p69
10.66530747/a0h9j36,Columbia University,https://ror.org/00hj8s172
10.13440734/i4j9c51,Flatiron Institute,https://ror.org/00sekdz59
10.44681683/x9u8y11,Stony Brook University,https://ror.org/05qghxh33
10.54419419/u9n4c27,Seoul National University,https://ror.org/04h9pn542
10.97189369/n8n0p87,Aix Marseille Univ,https://ror.org/035xkbk20
10.69004476/e6s3d53,Hunan University,https://ror.org/05htk5m33
10.86502353/g6o0f17,Georgia Institute of Technology,https://ror.org/01zkghx44
10.86549206/z2e8d65,University of California Los Angeles,https://ror.org/046rm7j60
10.13073770/o3l0i60,University of Nevada,https://ror.org/01keh0577
10.88420314/b9c1j90,Forschungszentrum Jülich,https://ror.org/02nv7yv05
10.98547416/c6i7a08,Aalto University,https://ror.org/020hwjq30
10.80619731/l0o7q78,Institute of Polar Sciences CNR,https://ror.org/04zaypm56
10.19304906/f5e4k55,Jožef Stefan Institute,https://ror.org/05060sz93
10.94894532/w1s4e26,SJTU,https://ror.org/0220qvk04
10.65181538/k4y5r47,Stockholm University,https://ror.org/05f0yaq80
10.19812888/m1v9f75,University of California,https://ror.org/01an7q238
10.74759978/e8w0w87,Jilin University,https://ror.org/00js3aw79
10.88079106/e3k2e79,Peking University,https://ror.org/02v51f717
10.52471495/j3r2y08,Shanxi University,https://ror.org/03y3e3s17
10.43625486/n6l7r29,RIKEN,https://ror.org/01sjwvz98
10.38512060/j2r6i84,Shibaura Institute of Technology,https://ror.org/020wjcq07
10.60295186/j7f1x04,ISIS Neutron and Muon Source,https://ror.org/01t8fg661
10.25526207/u9i2j92,Rutherford Appleton Laboratory,https://ror.org/03gq8fr08
10.36219912/p1k0p84,RIKEN Nishina Center,https://ror.org/05tqx4s13
10.82514616/r1e8g25,RIKEN Center for Emergence Matter Science (CEMS),https://ror.org/03gv2xk61
10.59828938/w1h3f44,Kumamoto University,https://ror.org/02cgss904
10.44615105/b3c1s71,National Institute for Materials Science,https://ror.org/026v1ze26
10.56100319/v2o9o11,LOMA,https://ror.org/05qsp5m64
10.44515988/t5w3j92,University of Twente,https://ror.org/006hf6230
10.32603337/x6p7j17,CRPP,https://ror.org/043a21x04
10.36076944/b3t7q85,Universität Stuttgart,https://ror.org/04vnq7t77
10.52054778/v7d3g50,Leipzig University,https://ror.org/03s7gtk40
10.96992271/r0f9l57,Joint Center for Quantum Information and Computer Science,https://ror.org/02048n894
10.55020180/e5b3f15,Polish Academy of Sciences,https://ror.org/01dr6c206
10.62966327/n6o4j00,Princeton Plasma Physics Laboratory,https://ror.org/03vn1ts68
10.92762191/w7t5e32,CNRS,https://ror.org/02feahw73
10.88062548/l9x6x21,CPT,https://ror.org/052bbtn31
10.90065808/d6e4g95,Bar-Ilan University,https://ror.org/03kgsv495
10.69605732/a4a8l71,University of Illinois,https://ror.org/02mpq6x41
10.87965541/o7a0l38,Nordita,https://ror.org/03r06fs10
10.59985156/i2o9d12,University of Stuttgart,https://ror.org/04vnq7t77
10.36076904/y2x1b57,NIST/University of Maryland,https://ror.org/02048n894
10.30460776/k1q6k55,A*STAR Quantum Innovation Centre (Q.InC),https://ror.org/01pz9tv63
10.7546366/e7o9g59,Technical University of Munich,https://ror.org/02kkvpp62
10.83262819/n7m9n00,Munich Center for Quantum Science and Technology (MCQST),https://ror.org/04xrcta15
10.28751696/g2u6o55,Colorado State University,https://ror.org/03k1gpj17
10.84332662/z0s9a37,Karlsruhe Institute of Technology,https://ror.org/04t3en479
10.22798513/i9h8x20,ESRF,https://ror.org/02550n020
10.28860277/a3c6w91,Qingdao University,https://ror.org/021cj6z65
10.50004481/h7g3w16,Radboud University Nijmegen,https://ror.org/016xsfp80
10.36129103/b3s9j26,Université de Lige,https://ror.org/00afp2z80
10.50610381/i1p1e48,Ufa Federal Research Center of the RAS,https://ror.org/03a8ase89
10.23945211/f3g5a47,Ufa University of Science and Technology,https://ror.org/02wnaj108
10.68852306/m2s6q37,The NSF AI Institute for Artificial Intelligence and Fundamental Interactions,https://ror.org/04pvzz946
10.20191473/l0b6n17,Lanzhou University,https://ror.org/01mkqqe32
10.2833204/n5n9p20,Technology Innovation Institute,https://ror.org/001kv2y39
10.13251134/y7j4r82,Imperial College London,https://ror.org/041kmwe10
10.50850714/u6g3w95,Emory University,https://ror.org/03czfpz43
10.95685881/b6w1j82,Technical University of Denmark,https://ror.org/04qtj9h94
10.22637460/n5t5j12,Tokyo Institute of Technology,https://ror.org/0112mx960
10.50444891/v8l4x66,JST,https://ror.org/00097mb19
10.50813082/x0x3h73,NTT Basic Research Laboratories,https://ror.org/01m2pas06
10.68778629/i2s9c15,City University of Hong Kong,https://ror.org/03q8dnn23
10.43093027/m3o8r03,Australian National University,https://ror.org/019wvm592
10.19232427/l0j6v55,INFN Laboratori Nazionali di Frascati,https://ror.org/049jf1a25
10.15201300/o7j5h93,University of Rome Tor Vergata,https://ror.org/02p77k626
10.76587914/u8z0j47,INFN Tor Vergata,https://ror.org/025rrx658
10.24943004/j5u6x04,University of Rome Sapienza,https://ror.org/02be6w209
10.36314220/b3b9d39,University of Massachusetts,https://ror.org/0072zz521
10.39650669/b9f1j73,Stanford University,https://ror.org/00f54p054
10.42526697/c2b5q16,University of Grenoble,https://ror.org/02rx3b187
10.78833372/k1r0e45,Leibniz Universität Hannover,https://ror.org/0304hq317
10.27219773/f1l5j96,Sun Yat-Sen (Zhongshan) University,https://ror.org/0064kty71
10.65173040/a8a4p04,Lehigh University,https://ror.org/012afjb06
10.47432727/t1b8h73,University of Paderborn,https://ror.org/058kzsd48
10.88215439/e6i7y37,B. I. Stepanov Institute of Physics,https://ror.org/00qsm3z32
10.90471513/a4k0l83,Universidad Complutense,https://ror.org/02p0gd045
10.98510987/a4r9n79,Max-Planck-Institut für die Physik des Lichts,https://ror.org/020as7681
10.88020180/r6y4b53,The University of Dublin,https://ror.org/02tyrky19
10.89002102/o2b4f18,National Centre for Computational Design and Discovery of Novel Materials (MARVEL),https://ror.org/00vvxbe27
10.73493481/s9i6n86,National University of Singapore,https://ror.org/01tgyzw49
10.37808910/k3a1r67,Northwestern Polytechnical University,https://ror.org/01y0j0j86
10.46667559/t3l1m90,Zhejiang University,https://ror.org/00a2xv884
10.82514202/o6c3k66,Hebei University,https://ror.org/01p884a79
10.23631129/w5v8b54,Zhengzhou University,https://ror.org/04ypx8c21
10.50360023/s8z6h05,University of Nebraska,https://ror.org/043mer456
10.11442441/y9t6z47,National University of Singapore (Suzhou) Research Institute,https://ror.org/01tgyzw49
10.60869588/j7s1z03,Anhui University,https://ror.org/05th6yx34
10.19967364/q6g9u10,California State University,https://ror.org/020qm1538
10.73103346/y4p9z89,Vienna University of Technology,https://ror.org/04d836q62
10.92365493/q1b4n17,CEA,https://ror.org/03n15ch10
10.60962450/l1k6y96,The University of Hong Kong,https://ror.org/02zhqgq86
10.6314989/n7p9l14,The Hong Kong University of Science and Technology (Guangzhou),https://ror.org/00q4vv597
10.38608472/w6q0p47,"University of California, San Diego",https://ror.org/0168r3w48
10.73652087/p1x2t67,Jülich Aachen Research Alliance (JARA),https://ror.org/02r0e4r58
10.36443083/q9h1m13,Institute of Materials Research and Engineering (IMRE),https://ror.org/02sepg748
10.7207453/d2k2x68,Shanghai University,https://ror.org/006teas31
10.10837105/t9w4v49,Nanyang Technological University,https://ror.org/02e7b5302
10.33643778/d5q4a50,Universität zu Köln,https://ror.org/00rcxh774
10.64070691/o3l8h61,University of York,https://ror.org/04m01e293
10.49663637/c0d8b64,University of Barcelona,https://ror.org/021018s57
10.94750902/v0e6h58,University of Ilorin,https://ror.org/032kdwk38
10.58476962/r2z7u70,WASS,https://ror.org/04qw24q55
10.97509916/l3r7h10,Marketing and Consumer Behaviour,https://ror.org/04qw24q55
10.58727567/g1d9t00,MTA-SZTE,https://ror.org/02ks8qq67
10.7589070/u4b0s53,Chongqing Technology  and  Business  University,https://ror.org/05hqf1284
10.87980354/h2p3n70,University of Kent,https://ror.org/00xkeyj56
10.80957923/c0v9g22,George Mason University,https://ror.org/02jqj7156
10.10098525/u0k6w53,University of Fribourg (Switzerland),https://ror.org/022fs9h90
10.59101724/f1z9t20,FSAEI of HE &quot;Far Eastern Federal University&quot;,https://ror.org/0412y9z21
10.69299670/v0u9t07,FSBEI of HE “Linguistics University of Nizhny Novgorod”,https://ror.org/013gnjn86
10.41023048/d2g4e01,FSBEI of HE “I.N. Ulianov Chuvash State University”,https://ror.org/01jmd7f74
10.2507585/i1u6u82,FGBOU VO &quot;Kemerovskii gosudarstvennyi universitet&quot;,https://ror.org/036yvre49
10.38426026/y9u3d90,Institut za jezik Sveučilišta u Sarajevu,https://ror.org/02hhwgd43
10.63421884/f6w9l22,University of Prishtina,https://ror.org/05t3p2g92
10.94159067/c1r7n09,University of Camerino,https://ror.org/0005w8d69
10.48574050/u6s8h48,Louisiana State University and Agricultural and Mechanical College,https://ror.org/05ect4e57
10.61589730/p6b9z83,Corporación Universitaria de Ciencia y Desarrollo,https://ror.org/01h62a972
10.700791/o1u9k75,Universidad de Buenos Aires,https://ror.org/0081fs513
10.35682712/p4j7v65,"ELKH Bölcsészettudományi Kutatóközpont
									Irodalomtudományi Intézet",https://ror.org/00xhvk795
10.57291265/d5g7r20,Farm Technology Group,https://ror.org/04qw24q55
10.39042649/a4z5p85,PE&RC,https://ror.org/04qw24q55
10.72334163/i0i4c02,Food Quality and Design,https://ror.org/04qw24q55
10.27458480/k4d7i33,VLAG,https://ror.org/04qw24q55
10.45228688/u5z3c87,Biochemistry,https://ror.org/04qw24q55
10.89597155/c5i2i04,Animal Nutrition,https://ror.org/04qw24q55
10.5865882/d4c6d13,University of Colorado Boulder,https://ror.org/02ttsq026
10.38494770/p9n2x36,Food Process Engineering,https://ror.org/04qw24q55
10.91668358/l4u1t44,Институт русской литературы (Пушкинский Дом) Российской академии наук,https://ror.org/028a8bc58
10.46592879/u1m7z89,Universidad Nacional de San Agustín de Arequipa,https://ror.org/01e9gfg41
10.5581584/y0e9x99,Knowledge Technology and Innovation,https://ror.org/04qw24q55
10.78717211/g5y7p86,Soochow University,https://ror.org/05t8y2r12
10.61736127/d7q9r66,University of Pretoria,https://ror.org/00g0p6g84
10.68602161/o1d2n16,Universität Potsdam,https://ror.org/03bnmw459
10.20163213/w2g5a77,"University of Vienna, AT",https://ror.org/03prydq77
10.48044215/i1c1y38,A.S. Pushkin Brest State University,https://ror.org/01jn5wy42
10.90636764/s0h6z62,Hungarian University of Agriculture and Life Sciences,https://ror.org/01394d192
10.15013182/l8s2e66,"Department of Ecology and Evolutionary Biology, University of Arizona",https://ror.org/03m2x1q45
10.97751526/i8g7n58,University of Utah,https://ror.org/03r0ha626
10.63154285/r7l5w57,"Department of Cell, Developmental and Regenerative Biology, Graduate School of Biomedical Sciences, Icahn School of Medicine at Mount Sinai",https://ror.org/04a9tmd77
10.2341043/r2t1m72,"Hubei Engineering Research Center for Protection and Utilization of Special Biological Resources in the Hanjiang River Basin, College of Life Sciences, Jianghan University",https://ror.org/041c9x778
10.20611781/u2f5u57,"Liandong Yang is at the State Key Laboratory of Freshwater Ecology and Biotechnology, Institute of Hydrobiology, Chinese Academy of Sciences, Wuhan, China",https://ror.org/034t30j35
10.24800379/d6w3l53,"Department of Molecular & Cellular Endocrinology, Arthur Riggs Diabetes and Metabolism Research Institute, City of Hope Medical Center",https://ror.org/00w6g5w60
10.84940278/t3c8y33,"Department of Molecular & Cellular Endocrinology, Arthur Riggs Diabetes and Metabolism Research Institute and the Comprehensive Cancer Center, Beckman Research Institute, City of Hope Medical Center",https://ror.org/00w6g5w60
10.31758761/v6p5f65,"Miller Institute for Basic Research in Science, University of California, Berkeley",https://ror.org/01an7q238
10.85369377/i8v3l51,"Department of Neurology, Department of Pediatrics, Department of Anatomy and Neurobiology, College of Medicine, University of Tennessee Health Science Center",https://ror.org/0011qv509
10.23845200/a6g9m95,"Interdisciplinary Graduate Program in Quantitative Biosciences, Georgia Institute of Technology",https://ror.org/01zkghx44
10.11581823/s5f4k18,"School of Biological Sciences, Georgia Institute of Technology",https://ror.org/01zkghx44
10.8934641/h9t1g83,"Key Laboratory of Molecular Design for Plant Cell Factory of Guangdong Higher Education Institutes, Department of Biology, School of Life Sciences, Southern University of Science and Technology",https://ror.org/049tv2d57
10.84648234/o9s5w39,"Institut Pasteur, Department of Developmental and Stem Cell Biology, Université de Paris Cité, CNRS UMR3738, F-75015",https://ror.org/05f82e368
10.82031767/x8k6i72,"Department of Cell and Developmental Biology, Department of Dermatology, and Rogel Cancer Center, University of Michigan Medical School",https://ror.org/00jmfr291
10.93613528/z4a9h49,Healthcare Improvement Scotland,https://ror.org/03vyddc91
10.30534821/l1l4y74,"School of Cellular and Molecular Medicine, Faculty of Life Sciences, University of Bristol",https://ror.org/0524sp257
10.32647056/q4o1w36,"Bristol Veterinary School, Faculty of Health Sciences, University of Bristol",https://ror.org/0524sp257
10.41927340/h8t4q99,"Department of Anthropology, Hacettepe University",https://ror.org/04kwvgz42
10.95217661/i9s3i86,"Melbourne Integrative Genomics, School of Biosciences and Department of Microbiology and Immunology at the Peter Doherty Institute for Infection and Immunity, University of Melbourne",https://ror.org/01ej9dk98
10.58761308/w2p5y65,"Maastricht University, Department of Pharmacology and Personalised Medicine, Maastricht (The Netherlands)",https://ror.org/02jz4aj89
10.94124565/k6t5v59,"Zagazig University, Department of Pharmacology and Toxicology, Zagazig (Egypt)",https://ror.org/053g6we49
10.58647881/e7b9k74,"Maastricht University, Department of Psychology and Neuropsychology, Maastricht (The Netherlands)",https://ror.org/02jz4aj89
10.56672071/m8j2j36,Liaocheng University,https://ror.org/03yh0n709
10.78771906/r5q6q45,Şırnak University,https://ror.org/01fcvkv23
10.25314185/t4e0k56,Kilis 7 Aralık University,https://ror.org/048b6qs33
10.42322626/t5e7p97,Erzurum Technical University,https://ror.org/038pb1155
10.32406738/s9o0h57,Karamanoglu Mehmetbey University,https://ror.org/037vvf096
10.94500292/l7s3w05,Universidad Politécnica de Madrid,https://ror.org/03n6nwv02
10.95669543/m8z0a54,Malatya Turgut Ozal University,https://ror.org/01v2xem26
10.98658026/g8q8s94,Dicle University,https://ror.org/0257dtg16
10.13167025/o0q3z41,Balıkesir University,https://ror.org/02tv7db43
10.59984715/y4w3p72,Selcuk University,https://ror.org/045hgzm75
10.71432352/n6k7r86,Inonu University,https://ror.org/04asck240
10.50122456/b8i8a88,Bingöl University,https://ror.org/03hx84x94
10.78007519/z8s1v02,Mersin University,https://ror.org/04nqdwb39
10.77968438/x8m0j77,Istanbul Medeniyet University,https://ror.org/05j1qpr59
10.51342624/g6m0y40,Saglık Bilimleri Universty,https://ror.org/03k7bde87
10.29988363/b0k0f22,Istanbul Yeni Yuzyil University,https://ror.org/04z33a802
10.25186013/m7v6h81,Çukurova University,https://ror.org/05wxkj555
10.64453732/k8q7y14,Başaksehir Cam and Sakura City Hospital,https://ror.org/05grcz969
10.72681123/a8i7t45,University of Seoul,https://ror.org/05en5nh73
10.58722104/p6n6a74,Queen’s University Belfast,https://ror.org/00hswnk62
10.43972769/s2k9w69,University of Mississippi,https://ror.org/02teq1165
10.18886299/u5s2u22,Mardin Artuklu University,https://ror.org/0396cd675
10.17334362/b4q4s34,Ataturk University,https://ror.org/03je5c526
10.33253424/h8b1b29,Üsküdar University,https://ror.org/02dzjmc73
10.23056780/m9p0i80,Kastamonu University,https://ror.org/015scty35
10.6977090/k9o2z21,The Hong Kong Polytechnic University,https://ror.org/0030zas98
10.40821385/a8i5h65,Illinois State University,https://ror.org/050kcr883
10.23436354/d2s3d45,Macalester College,https://ror.org/04fceqm38
10.82953148/c4q9g91,Istanbul Universty,https://ror.org/03a5qrr21
10.60533346/r1r7j52,Trabzon University,https://ror.org/04mmwq306
10.15378375/s3p9g94,Izmir Democracy University,https://ror.org/04c152q53
10.65832516/s7n1j01,Istanbul Cerrahpasa University,https://ror.org/01dzn5f42
10.83497533/a9c3k53,Ankara Yildirim Beyazit University,https://ror.org/05ryemn72
10.59971316/v0e9c02,Ege University,https://ror.org/02eaafc18
10.80024496/f8l3c13,Tokat Gaziosmanpasa University,https://ror.org/01rpe9k96
10.52294260/q5q3a44,İstanbul Florence Nightingale Hospital,https://ror.org/01jh1mm11
10.25413619/y3q1w11,Çanakkale Onsekiz Mart University,https://ror.org/05rsv8p09
10.76364728/n4h4y03,Marmara University,https://ror.org/02kswqa67
10.22539776/f8j6q42,Gaziantep University,https://ror.org/020vvc407
10.50183819/p6e4l29,Bilecik University,https://ror.org/00dzfx204
10.25409759/e1y2m97,Trakya University,https://ror.org/00xa0xn82
10.51663411/s1a1l50,Muğla Sıtkı Koçman University,https://ror.org/05n2cz176
10.86174581/k2q9h58,Gümushane University,https://ror.org/00r9t7n55
10.42473113/t1v9a99,Siirt University,https://ror.org/05ptwtz25
10.51588292/g6h0e27,Diyarbakır Gazi Yasargil Training and Research Hospital,https://ror.org/03f2jcq85
10.11455428/a0l3p27,Bülent Ecevit University,https://ror.org/01dvabv26
10.22204162/x3a5k91,Namık Kemal Univeristy,https://ror.org/01a0mk874
10.91046963/c8g9o53,Van Yuzuncu Yil University,https://ror.org/041jyzp61
10.11367178/q1b1q67,Cleveland Clinic,https://ror.org/03xjacd83
10.77287578/e1z4e61,National Institute of Mental Health,https://ror.org/05xj56w78
